,TEST_SECTION_ID,SENTENCE_ID,PARTICIPANT_ID,USER_INPUT,INPUT_TIME,EDIT_DISTANCE,ERROR_RATE,WPM,INPUT_LENGTH,ERROR_LEN,POTENTIAL_WPM,POTENTIAL_LENGTH,DEVICE,TS_IKI,TS_KPD,TS_BSP,TS_ECPC,TS_UILEN,TS_KS,TS_KSPC,N_SWYP,N_PRED,N_AUTO,PR_SWYP,PR_PRED,PR_AUTO,TS_NUM_WORDS
480231,1558069,19,243768,"TXU is off, everyone else OK.",21446,0.0,0.0,15.6672572973981,28.0,29,24.9814126394052,42.0,mobile,125.255813953488,29.558139534,0.0,0.0,29.0,43.0,1.48275862,0,0,0,0,0,0,6.0
480232,1558075,966,243768,Could you try ringing her?,8517,0.0,0.0,35.2236703064459,25.0,26,42.8826682549136,30.0,mobile,127.387096774194,3.93548387,0.0,0.0,26.0,31.0,1.192307692,0,0,0,0,0,0,5.0
480233,1558077,926,243768,Yes i like perfume.,6262,1.0,5.26315789473684,34.4937719578409,18.0,19,42.8293316028553,22.0,mobile,140.826086956522,4.260869565,0.0,0.0,19.0,23.0,1.210526315,0,0,0,0,0,0,4.0
480234,1558080,1459,243768,This has now becomethe most pressing story in the capital.,20971,1.0,1.69491525423729,32.6164703638358,57.0,59,38.8988340026126,67.0,mobile,105.132352941176,4.44117647,0.0,0.0,58.0,68.0,1.172413793,0,0,0,0,0,0,10.0
480235,1558084,959,243768,Does Dan knowabout Julia changing groups?,31454,1.0,2.38095238095238,15.2603802378076,40.0,42,18.6070551750872,48.0,mobile,178.122448979592,10.163265306,0.0,0.0,41.0,49.0,1.195121951,0,0,0,0,0,0,6.0
480236,1558089,855,243768,Can you help with this one?,11334,0.0,0.0,27.5277924827951,26.0,27,42.976094547408,40.0,mobile,102.487804878049,4.024390243,0.0,0.0,27.0,41.0,1.518518518,0,0,0,0,0,0,6.0
480237,1558124,1030,243768,Do we need to do anything here?,10392,0.0,0.0,34.6420323325635,30.0,31,43.3975173492327,37.0,mobile,89.2894736842105,4.236842105,0.0,0.0,31.0,38.0,1.225806451,0,0,0,0,0,0,7.0
480238,1558126,466,243768,"Treatment options consist of rest, an injection, or surgery.",33455,0.0,0.0,21.162755940816,59.0,60,31.9010101986563,55.0,mobile,234.397590361446,4.626506024,2.0,0.0338983050847458,60.0,83.0,1.383333333,0,0,0,0,0,0,9.0
480239,1558132,1006,243768,What is the mood?,5754,0.0,0.0,33.3680917622524,16.0,17,42.4103198444955,20.0,mobile,169.428571428571,4.523809523,0.0,0.0,17.0,21.0,1.235294117,0,0,0,0,0,0,4.0
480240,1558135,549,243768,See the list below.,6457,0.0,0.0,33.4520675236178,18.0,19,41.6798231765077,22.0,mobile,199.565217391304,5.347826086,0.0,0.0,19.0,23.0,1.210526315,0,0,0,0,0,0,4.0
480701,1559485,650,243966,He remains a good fantasy backup when healthy,15360,2.0,4.34782608695652,34.375,44.0,46,42.8280081577158,21.0,mobile,149.122448979592,13.081632653,2.0,0.0454545454545455,45.0,49.0,1.088888888,0,0,0,0,0,0,8.0
480703,1559490,1335,243966,Hence the importance of the media bidding battle in britain.,21026,2.0,3.27868852459016,33.6725958337297,59.0,61,40.3050871177664,48.0,mobile,161.705882352941,13.088235294,4.0,0.0677966101694915,60.0,68.0,1.133333333,0,0,0,0,0,0,10.0
480706,1559495,1054,243966,I can get them.,3800,0.0,0.0,44.2105263157895,14.0,15,45.8891013384321,14.0,mobile,518.733333333333,9.266666666,0.0,0.0,15.0,15.0,1.0,0,0,0,0,0,0,4.0
480709,1559499,1100,243966,Money wise that is.,5841,0.0,0.0,36.979969183359,18.0,19,38.2165605095541,18.0,mobile,330.315789473684,9.947368421,0.0,0.0,19.0,19.0,1.0,0,0,0,0,0,0,4.0
480711,1559502,927,243966,I haven't visited with stan lately.,16801,1.0,2.85714285714286,24.2842687935242,34.0,35,24.9801016347272,34.0,mobile,301.742857142857,13.371428571,0.0,0.0,35.0,35.0,1.0,0,0,0,0,0,0,7.0
480715,1559506,1318,243966,Now I Know about them.,11708,1.0,4.54545454545455,21.5237444482405,21.0,22,27.4599542334096,2.0,mobile,318.344827586207,11.965517241,4.0,0.19047619047619,22.0,29.0,1.318181818,0,0,0,0,0,0,5.0
480717,1559510,315,243966,The Jets will try to control the ball and the clock against the Rams.,30958,0.0,0.0,26.3582918793204,68.0,69,22.6201696512724,6.0,mobile,225.602409638554,12.313253012,7.0,0.102941176470588,69.0,83.0,1.20289855,0,0,0,0,0,0,14.0
480720,1559517,705,243966,Just don't start him against the stifling Ravens defense this week.,33251,0.0,0.0,23.8188325163153,66.0,67,29.2845257903494,22.0,mobile,134.635294117647,12.035294117,9.0,0.136363636363636,67.0,85.0,1.268656716,0,0,0,0,0,0,12.0
480723,1559527,601,243966,I'll keep you posted.,7239,0.0,0.0,33.1537505180274,20.0,21,34.1199886266705,20.0,mobile,82.3333333333333,9.761904761,0.0,0.0,21.0,21.0,1.0,0,0,0,0,0,0,5.0
480724,1559534,539,243966,Here's the september purchase for September.,23588,1.0,2.27272727272727,21.8755299304731,43.0,44,24.1261985771729,13.0,mobile,89.8333333333333,13.283333333,8.0,0.186046511627907,44.0,60.0,1.363636363,0,0,0,0,0,0,7.0
480726,1559541,907,243966,Do we have New York sorted out?,12506,0.0,0.0,28.7861826323365,30.0,31,29.9897762126548,22.0,mobile,110.212121212121,12.969696969,1.0,0.0333333333333333,31.0,33.0,1.064516129,0,0,0,0,0,0,7.0
480729,1559545,1306,243966,Seve Ballesteros was well satisfied withbhis first round.,27418,1.0,1.75438596491228,24.5094463491137,56.0,57,21.6333153055706,10.0,mobile,147.449275362319,13.188405797,6.0,0.107142857142857,57.0,69.0,1.210526315,0,0,0,0,0,0,8.0
480731,1559548,789,243966,I will likely noy be available.,9919,1.0,3.2258064516129,36.293981248109695,30.0,31,39.256739073541,25.0,mobile,101.121212121212,11.06060606,1.0,0.0333333333333333,31.0,33.0,1.064516129,0,0,0,0,0,0,6.0
480733,1559552,913,243966,Maybe you can leave early.,15384,0.0,0.0,19.5007800312013,25.0,26,36.0606474525338,22.0,mobile,187.068181818182,12.59090909,9.0,0.36,26.0,44.0,1.692307692,0,0,0,0,0,0,5.0
480735,1559554,285,243966,She is most familliar with our computer systems.,19298,1.0,2.08333333333333,29.2258265105192,47.0,48,31.9544216001982,43.0,mobile,234.0,13.038461538,2.0,0.0425531914893617,48.0,52.0,1.083333333,0,0,0,0,0,0,8.0
480781,1559769,484,244015,we'll let you know in the morning if we are interested or not.,46770,1.0,1.61290322580645,15.6510583707505,61.0,62,16.8165060474743,65.0,mobile,472.893939393939,5.863636363,0.0,0.0,62.0,66.0,1.064516129,0,0,0,0,0,0,14.0
480782,1559774,212,244015,sheila please talk to Avashe.,33030,1.0,3.44827586206897,10.172570390554,28.0,29,16.7395853148183,44.0,mobile,344.377777777778,33.066666666,0.0,0.0,29.0,45.0,1.551724137,0,0,0,0,0,0,5.0
480783,1559776,1366,244015,this came as shock to me.,10959,3.0,11.1111111111111,26.279770052012,24.0,27,26.6716058529357,24.0,mobile,194.6,6.44,0.0,0.0,25.0,25.0,1.0,0,0,0,0,0,0,6.0
480784,1559779,1232,244015,he said he had been surprised to see his name on the list.,45768,1.0,1.72413793103448,14.9449396958574,57.0,58,18.5119887165021,70.0,mobile,175.056338028169,5.52112676,0.0,0.0,58.0,71.0,1.224137931,0,0,0,0,0,0,13.0
480785,1559794,1365,244015,I do not want to repeat.,20535,0.0,0.0,13.4404674945215,23.0,24,19.4540320050204,31.0,mobile,304.34375,44.15625,0.0,0.0,24.0,32.0,1.333333333,0,0,0,0,0,0,6.0
480786,1559796,838,244015,Can u help get this cleared up?,22583,2.0,6.06060606060606,15.9411947039809,30.0,33,19.2416525183928,34.0,mobile,202.8,39.4,0.0,0.0,31.0,35.0,1.129032258,0,0,0,0,0,0,7.0
480787,1559805,391,244015,he disputed reports that Wheatley would be out four weeks.,61549,1.0,1.72413793103448,11.1130968821589,57.0,58,19.1722614090252,94.0,mobile,111.357894736842,28.568421052,0.0,0.0,58.0,95.0,1.637931034,0,0,0,0,0,0,10.0
480788,1559818,1234,244015,The statement gave no further details of the incident.,73460,0.0,0.0,8.65777293765314,53.0,54,13.1300120496946,79.0,mobile,146.2125,15.7375,0.0,0.0,54.0,80.0,1.481481481,0,0,0,0,0,0,9.0
480789,1559835,417,244015,Aviod starting either back in week 10 if at all possible.,37268,3.0,5.26315789473684,18.3535472791671,57.0,57,20.6067544361763,63.0,mobile,136.46875,9.078125,0.0,0.0,57.0,64.0,1.122807017,0,0,0,0,0,0,11.0
480790,1559842,1169,244015,he is here for a political meeting.,24071,1.0,2.85714285714286,16.9498566740061,34.0,35,20.1621371865418,40.0,mobile,113.951219512195,6.43902439,0.0,0.0,35.0,41.0,1.171428571,0,0,0,0,0,0,7.0
480791,1559857,482,244015,you have 15 active players.,12686,1.0,3.7037037037037,24.5940406747596,26.0,27,24.896265560166,26.0,mobile,119.962962962963,5.703703703,0.0,0.0,27.0,27.0,1.0,0,0,0,0,0,0,5.0
480792,1559861,789,244015,I will likely not be available.,17131,0.0,0.0,21.7150195551923,31.0,31,22.6098583844891,31.0,mobile,257.25,21.1875,0.0,0.0,31.0,32.0,1.032258064,0,0,0,0,0,0,6.0
480793,1559866,1520,244015,Public order will be maintained firmly and energitically.,44065,1.0,1.75438596491228,15.2501985702939,56.0,57,19.5267097494072,70.0,mobile,334.87323943662,14.746478873,0.0,0.0,57.0,71.0,1.245614035,0,0,0,0,0,0,8.0
480794,1559870,589,244015,My husband jeff and I are planning on attending.,56449,1.0,2.08333333333333,9.9913195982214,47.0,48,16.2867660729558,73.0,mobile,313.905405405405,35.986486486,0.0,0.0,48.0,74.0,1.541666666,0,0,0,0,0,0,9.0
480795,1559876,1036,244015,Is this the conference rate.,19021,1.0,3.57142857142857,17.6646863992429,28.0,28,22.2975188545196,34.0,mobile,197.685714285714,20.657142857,0.0,0.0,28.0,35.0,1.25,0,0,0,0,0,0,5.0
480816,1559951,377,244047,I wouldn't worry about coming in today.,16221,0.0,0.0,28.1117070464213,38.0,39,43.9871382636656,57.0,mobile,76.9655172413793,11.568965517,0.0,0.0,39.0,58.0,1.487179487,0,0,0,0,0,0,8.0
480820,1559958,760,244047,Send me your address.,9338,0.0,0.0,25.7014349967873,20.0,21,35.9600443951165,27.0,mobile,67.1785714285714,11.714285714,0.0,0.0,21.0,28.0,1.333333333,0,0,0,0,0,0,4.0
480822,1559962,1173,244047,South Korea will send two escort destroyers and men for then maneuvers.,36439,1.0,1.40845070422535,23.0522242652104,70.0,71,37.2288950873798,109.0,mobile,92.9818181818182,11.863636363,0.0,0.0,71.0,110.0,1.549295774,0,0,0,0,0,0,12.0
480827,1559970,390,244047,"Zou,I hope you had a good flight back to Texas.",21741,1.0,2.08333333333333,25.3898164757831,46.0,48,38.8886241242911,68.0,mobile,97.3623188405797,10.985507246,0.0,0.0,47.0,69.0,1.468085106,0,0,0,0,0,0,11.0
480829,1559976,1261,244047,We have been consistent and we have a good balance.,22960,0.0,0.0,26.1324041811847,50.0,51,40.0993452246557,74.0,mobile,127.093333333333,10.866666666,0.0,0.0,51.0,75.0,1.470588235,0,0,0,0,0,0,10.0
480831,1559980,1523,244047,Lance and I have the same chance to win.,16795,0.0,0.0,27.8654361417088,39.0,40,46.1968332815896,62.0,mobile,82.4920634920635,10.952380952,0.0,0.0,40.0,63.0,1.575,0,0,0,0,0,0,9.0
480833,1559985,22,244047,Who should I contact regarding severance?,21076,0.0,0.0,22.7747200607326,40.0,41,35.3686692538193,60.0,mobile,148.44262295082,11.786885245,0.0,0.0,41.0,61.0,1.487804878,0,0,0,0,0,0,6.0
480834,1559990,340,244047,Martha Stewart will not be dining with us this Thanksgiving.,39708,0.0,0.0,17.8301601692354,59.0,60,27.8889606197547,90.0,mobile,99.1098901098901,10.802197802,0.0,0.0,60.0,91.0,1.516666666,0,0,0,0,0,0,10.0
480835,1559998,948,244047,And leave my school alone.,10004,0.0,0.0,29.9880047980808,25.0,26,45.0,36.0,mobile,74.6486486486487,10.918918918,0.0,0.0,26.0,37.0,1.423076923,0,0,0,0,0,0,5.0
480836,1560000,656,244047,"But I would suspect that when Ricky can play,he'll play again.",28510,1.0,1.58730158730159,25.6752016836198,61.0,63,41.0151988946258,94.0,mobile,136.547368421053,10.610526315,0.0,0.0,62.0,95.0,1.532258064,0,0,0,0,0,0,13.0
480837,1560007,1214,244047,Us vessels will form two separate training units.,20273,1.0,2.04081632653061,28.4121738272579,48.0,49,44.4398724411069,72.0,mobile,149.945205479452,11.383561643,0.0,0.0,49.0,73.0,1.489795918,0,0,0,0,0,0,8.0
480838,1560010,1140,244047,The opposition had plans to hold demonstrations on Monday afternoon.,33576,0.0,0.0,23.9456754824875,67.0,68,33.6186195431316,91.0,mobile,146.119565217391,11.891304347,0.0,0.0,68.0,92.0,1.352941176,0,0,0,0,0,0,10.0
481375,1561896,342,244318,i know he's working on it,10305,2.0,7.69230769230769,27.9475982532751,24.0,26,31.1844077961019,26.0,mobile,152.703703703704,11.111111111,0.0,0.0,25.0,27.0,1.08,0,0,0,0,0,0,7.0
481377,1561900,1444,244318,"Officials said Thursday that vist would take place on May 26,to 29",58572,3.0,4.41176470588235,13.3169432493342,65.0,68,19.3783642993575,93.0,mobile,162.968085106383,10.44680851,0.0,0.0,66.0,94.0,1.424242424,0,0,0,0,0,0,13.0
481379,1561907,991,244318,I am sorry you had to come in,11493,1.0,3.33333333333333,29.2351866353433,28.0,30,41.0330243858544,38.0,mobile,155.974358974359,9.743589743,0.0,0.0,29.0,39.0,1.344827586,0,0,0,0,0,0,8.0
481380,1561910,1101,244318,I'm on a plane,5676,1.0,6.66666666666667,27.4841437632135,13.0,15,32.6086956521739,15.0,mobile,131.4375,9.75,0.0,0.0,14.0,16.0,1.142857142,0,0,0,0,0,0,5.0
481382,1561913,1247,244318,"Winning here,everybody was more shocked and surprised",30283,2.0,3.63636363636364,20.6056203150282,52.0,55,24.2914979757085,60.0,mobile,118.459016393443,10.540983606,0.0,0.0,53.0,61.0,1.150943396,0,0,0,0,0,0,8.0
481383,1561918,33,244318,I thought it had gone to all of Enron,13488,1.0,2.63157894736842,32.0284697508897,36.0,38,42.3150632426217,46.0,mobile,120.893617021277,9.425531914,0.0,0.0,37.0,47.0,1.27027027,0,0,0,0,0,0,9.0
481385,1561922,1355,244318,the alleged offences occurred before Alan Sugar took control,23477,2.0,3.27868852459016,30.1571751075521,59.0,61,37.5132088763649,71.0,mobile,161.819444444444,10.625,0.0,0.0,60.0,72.0,1.2,0,0,0,0,0,0,9.0
481387,1561930,848,244318,This seems fine to me.,6312,0.0,0.0,39.9239543726236,21.0,22,45.4320987654321,23.0,mobile,158.25,9.875,0.0,0.0,22.0,24.0,1.09090909,0,0,0,0,0,0,5.0
481390,1561933,966,244318,could you try ringing her?,8249,1.0,3.84615384615385,36.3680446114681,25.0,26,37.6931775348662,25.0,mobile,188.076923076923,11.153846153,0.0,0.0,26.0,26.0,1.0,0,0,0,0,0,0,5.0
481394,1561937,1142,244318,the former minister is accused of receiving seven billion lira,28162,2.0,3.17460317460317,25.9924721255593,61.0,63,36.0215250576564,82.0,mobile,114.048192771084,10.180722891,0.0,0.0,62.0,83.0,1.338709677,0,0,0,0,0,0,10.0
481399,1561942,643,244318,We had some measurement of gas from quany throughout the month,23693,5.0,7.69230769230769,30.8952011142532,61.0,65,34.5083002919263,66.0,mobile,136.731343283582,11.074626865,0.0,0.0,62.0,67.0,1.080645161,0,0,0,0,0,0,11.0
481404,1561950,1371,244318,I will tty to make sure i'm in good shape,14446,3.0,7.14285714285714,33.2271909179012,40.0,42,37.6792977949047,44.0,mobile,73.6888888888889,9.622222222,0.0,0.0,41.0,45.0,1.097560975,0,0,0,0,0,0,11.0
481409,1561956,1038,244318,I would like to attend if so,8638,1.0,3.44827586206897,37.5086825654087,27.0,29,40.1673640167364,28.0,mobile,63.4827586206897,9.413793103,0.0,0.0,28.0,29.0,1.035714285,0,0,0,0,0,0,7.0
481427,1561996,683,244318,His status for the week 11 game against altanta is unclear,21774,5.0,8.47457627118644,31.413612565445,57.0,59,35.2673492605233,62.0,mobile,142.349206349206,10.761904761,0.0,0.0,58.0,63.0,1.086206896,0,0,0,0,0,0,11.0
481430,1562001,1372,244318,it was possible yo  large extent to agree on some kind of approach,22437,4.0,5.88235294117647,34.7640058831395,65.0,68,37.5673311541826,68.0,mobile,123.826086956522,10.376811594,0.0,0.0,66.0,69.0,1.045454545,0,0,0,0,0,0,13.0
481947,1563799,51,244585,Just bought out Toys R Us,13268,1.0,3.84615384615385,21.7063611697317,24.0,26,22.2050886661527,24.0,mobile,137.76,11.92,0.0,0.0,25.0,25.0,1.0,0,0,0,0,0,0,6.0
481949,1563805,317,244585,"For safety reasons,the turkey will be carved in a private ceremony.",28334,1.0,1.47058823529412,27.9522834756829,66.0,68,28.8556126352607,66.0,mobile,171.746268656716,13.23880597,0.0,0.0,67.0,67.0,1.0,0,0,0,0,0,0,12.0
481951,1563810,1156,244585,The wind was strong and gusting,9578,1.0,3.125,37.5861348924619,30.0,32,39.3056010481494,30.0,mobile,264.354838709677,13.516129032,0.0,0.0,31.0,31.0,1.0,0,0,0,0,0,0,6.0
481953,1563813,1420,244585,But it takes time.,4777,0.0,0.0,42.7046263345196,17.0,18,44.8450208837107,17.0,mobile,98.1111111111111,12.666666666,0.0,0.0,18.0,18.0,1.0,0,0,0,0,0,0,4.0
481954,1563815,1004,244585,Has your 4th quarter changed?,11376,0.0,0.0,29.535864978903,28.0,29,30.5704667455191,28.0,mobile,98.5172413793104,13.275862068,0.0,0.0,29.0,29.0,1.0,0,0,0,0,0,0,5.0
481963,1563831,306,244585,Let me know if you have any questions,9472,1.0,2.63157894736842,45.6081081081081,36.0,38,40.9060919287442,31.0,mobile,89.21875,11.8125,0.0,0.0,37.0,32.0,0.864864864,0,0,0,0,0,0,8.0
481964,1563833,231,244585,Good to know it exits.,8830,1.0,4.34782608695652,28.5390713476784,21.0,23,35.2195351021366,25.0,mobile,149.576923076923,12.0,0.0,0.0,22.0,26.0,1.181818181,0,0,0,0,0,0,5.0
481966,1563835,95,244585,I think this will be just fine.,10034,2.0,6.25,35.8780147498505,30.0,32,42.5531914893617,34.0,mobile,167.485714285714,12.742857142,0.0,0.0,31.0,35.0,1.129032258,0,0,0,0,0,0,7.0
481968,1563840,195,244585,They are specially concerned about the intercompany notes.,18442,3.0,4.91803278688525,37.0892527925388,57.0,61,38.6026299452565,57.0,mobile,124.568965517241,12.465517241,0.0,0.0,58.0,58.0,1.0,0,0,0,0,0,0,8.0
481970,1563844,1012,244585,I have other things to worry about!,10203,0.0,0.0,39.988238753307904,34.0,35,42.1226512492257,34.0,mobile,73.6857142857143,14.771428571,0.0,0.0,35.0,35.0,1.0,0,0,0,0,0,0,7.0
481972,1563847,675,244585,Donovan McNabb is one of my starters,20006,1.0,2.7027027027027,20.9937018894332,35.0,37,23.4146341463415,38.0,mobile,148.974358974359,13.615384615,0.0,0.0,36.0,39.0,1.083333333,0,0,0,0,0,0,7.0
482422,1565170,771,244787,Has anyone else heard anything?,12226,0.0,0.0,29.445444135449,30.0,31,37.9651985679794,38.0,mobile,152.871794871795,5.512820512,0.0,0.0,31.0,39.0,1.258064516,0,0,0,0,0,0,5.0
482424,1565175,312,244787,We'll tell you who has the edge,8175,1.0,3.125,44.0366972477064,30.0,32,54.1014402003757,36.0,mobile,114.567567567568,5.135135135,0.0,0.0,31.0,37.0,1.193548387,0,0,0,0,0,0,8.0
482426,1565178,228,244787,The meeting was very beneficial.,12451,0.0,0.0,29.8771183037507,31.0,32,48.2639743905442,49.0,mobile,132.12,5.36,0.0,0.0,32.0,50.0,1.5625,0,0,0,0,0,0,5.0
482427,1565182,205,244787,We've already eliminated his speech therapy.,11686,0.0,0.0,44.1553996234811,43.0,44,51.5247108307045,49.0,mobile,131.04,5.48,0.0,0.0,44.0,50.0,1.136363636,0,0,0,0,0,0,7.0
482429,1565186,934,244787,What do you think about Tracy and Jim?,9043,0.0,0.0,49.0987504146854,37.0,38,61.6860863605209,45.0,mobile,94.6739130434783,6.282608695,0.0,0.0,38.0,46.0,1.210526315,0,0,0,0,0,0,8.0
482430,1565190,485,244787,I'm working on your other emails next.,13667,0.0,0.0,32.48701251189,37.0,38,44.8329970858552,50.0,mobile,131.450980392157,5.56862745,0.0,0.0,38.0,51.0,1.342105263,0,0,0,0,0,0,8.0
482431,1565195,157,244787,Thanks for your help in quickly setting this up.,13629,0.0,0.0,41.3823464670922,47.0,48,52.3702031602709,58.0,mobile,75.2881355932203,5.745762711,0.0,0.0,48.0,59.0,1.229166666,0,0,0,0,0,0,9.0
482433,1565201,1334,244787,The restart was a painful lesson regarding the rules of the race.,22016,0.0,0.0,34.8837209302326,64.0,65,44.4897580869404,80.0,mobile,92.5925925925926,5.407407407,0.0,0.0,65.0,81.0,1.246153846,0,0,0,0,0,0,12.0
482444,1565229,739,244787,They must not be distributed without our consent.,14232,0.0,0.0,40.4721753794266,48.0,49,50.0719424460432,58.0,mobile,48.4745762711864,5.627118644,0.0,0.0,49.0,59.0,1.204081632,0,0,0,0,0,0,8.0
482449,1565237,1325,244787,Last week Ballesteros had 16pars and two birdies in his final.round,23879,3.0,4.34782608695652,33.1672180577076,66.0,69,39.9590163934426,78.0,mobile,57.1518987341772,5.75949367,0.0,0.0,67.0,79.0,1.179104477,0,0,0,0,0,0,12.0
482456,1565251,948,244787,And leave my school alone.,6426,0.0,0.0,46.6853408029879,25.0,26,61.8457078434531,32.0,mobile,34.5454545454546,6.575757575,0.0,0.0,26.0,33.0,1.269230769,0,0,0,0,0,0,5.0
482725,1566198,145,244941,Presumably so do you.,8382,0.0,0.0,28.6327845382964,20.0,21,29.1580609889442,20.0,mobile,100.142857142857,7.19047619,0.0,0.0,21.0,21.0,1.0,0,0,0,0,0,0,4.0
482727,1566200,676,244941,Team Chick hasn't been in the Super Bowl every year for no reason.,38800,0.0,0.0,20.1030927835052,65.0,66,24.4488559189217,78.0,mobile,157.962025316456,6.531645569,0.0,0.0,66.0,79.0,1.196969696,0,0,0,0,0,0,14.0
482734,1566208,892,244941,Was it a cae wreck?,7644,1.0,5.26315789473684,28.2574568288854,18.0,19,28.6358212912634,18.0,mobile,226.105263157895,5.315789473,0.0,0.0,19.0,19.0,1.0,0,0,0,0,0,0,5.0
482740,1566215,367,244941,Let me know if you do not hear them in the next couple of days.,25984,5.0,7.35294117647059,28.6330049261084,62.0,68,31.9573901464714,68.0,mobile,166.275362318841,6.52173913,0.0,0.0,63.0,69.0,1.095238095,0,0,0,0,0,0,15.0
482742,1566217,876,244941,I'm fully recovered and back on pace.,15291,0.0,0.0,28.2519128899353,36.0,37,25.4844704008495,32.0,mobile,259.242424242424,6.757575757,0.0,0.0,37.0,33.0,0.891891891,0,0,0,0,0,0,8.0
